core_name,core_type,sample_depth_start,sample_depth_end,latitude,longitude,depth,tex86,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,bit,publicationYear,reference_name,remark,reference_link
PS97/122-2,MC,0,1,-54.097,-74.915,2560,0.385245902,0.532,0.075,0.034,0.004,0.346,0.009,,2023,Hagemann2023,,https://doi.org/10.1594/PANGAEA.964270
PS97/114-1,MC,0,1,-54.578,-76.647,3863,0.394736842,0.514,0.069,0.034,0.003,0.372,0.008,,2023,Hagemann2023,,https://doi.org/10.1594/PANGAEA.964270
PS97/027-1,MC,0,1,-54.384,-74.605,2349.2,0.389380531,0.535,0.069,0.031,0.004,0.352,0.009,,2023,Hagemann2023,,https://doi.org/10.1594/PANGAEA.964270
PS97/022-1,MC,0,1,-54.7,-73.806,1615.1,0.397849462,0.517,0.056,0.024,0.004,0.391,0.009,,2023,Hagemann2023,,https://doi.org/10.1594/PANGAEA.964270
PS97/021-1,MC,0,1,-55.115,-72.668,1840.4,0.380952381,0.545,0.065,0.028,0.004,0.349,0.008,,2023,Hagemann2023,,https://doi.org/10.1594/PANGAEA.964270
PS97/020-1,MC,0,1,-55.513,-71.637,2104.3,0.379310345,0.523,0.054,0.023,0.003,0.389,0.007,,2023,Hagemann2023,,https://doi.org/10.1594/PANGAEA.964270
PS97/015-2,MC,0,1,-55.733,-70.892,1886.3,0.387755102,0.55,0.06,0.026,0.004,0.353,0.008,,2023,Hagemann2023,,https://doi.org/10.1594/PANGAEA.964270
PS97/094-1,MC,0,1,-57.003,-70.972,3993.4,0.407821229,0.821,0.106,0.049,0.005,0,0.019,,2023,Hagemann2023,,https://doi.org/10.1594/PANGAEA.964270
PS97/093-3,MC,0,1,-57.499,-70.276,3782.2,0.372881356,0.499,0.074,0.031,0.003,0.383,0.01,,2023,Hagemann2023,,https://doi.org/10.1594/PANGAEA.964270
PS97/097-1,MC,0,1,-57.054,-67.067,2318.6,0.382716049,0.513,0.05,0.022,0.003,0.406,0.006,,2023,Hagemann2023,,https://doi.org/10.1594/PANGAEA.964270
PS97/096-1,MC,0,1,-56.075,-66.149,1620.7,0.360465116,0.503,0.055,0.023,0.003,0.411,0.005,,2023,Hagemann2023,,https://doi.org/10.1594/PANGAEA.964270
PS97/095-1,MC,0,1,-56.245,-66.249,1652.1,0.375,0.531,0.06,0.025,0.003,0.373,0.008,,2023,Hagemann2023,,https://doi.org/10.1594/PANGAEA.964270
PS97/089-2,MC,0,1,-58.227,-62.727,3431.9,0.368421053,0.499,0.048,0.019,0.003,0.426,0.006,,2023,Hagemann2023,,https://doi.org/10.1594/PANGAEA.964270
PS97/086-2,MC,0,1,-58.644,-61.397,2968.9,0.356589147,0.524,0.083,0.033,0.003,0.346,0.01,,2023,Hagemann2023,,https://doi.org/10.1594/PANGAEA.964270
PS97/085-2,MC,0,1,-58.355,-62.168,3090.7,0.366666667,0.511,0.076,0.031,0.003,0.368,0.01,,2023,Hagemann2023,,https://doi.org/10.1594/PANGAEA.964270
PS69/251-1,BC,0,1,-72.1144,-104.8052,573,0.381133442,0.505394144,0.02589492,0.007968105,0.00314027,0.452763362,0.004839198,0.044,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS69/255-3,BC,0,1,-71.7972,-104.3615,654,0.370773927,0.456725158,0.030026237,0.009056732,0.002655068,0.495555527,0.005981278,0,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS69/269-1,BC,0,1,-73.2193,-115.577,850,0.366438754,0.523243622,0.014174926,0.003984121,0.00192718,0.454382966,0.002287184,0.018,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS69/272-3,BC,0,1,-73.8921,-118.4783,1576,0.394948457,0.493887274,0.013489937,0.003753962,0.001631745,0.48381721,0.003419873,0.061,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS69/275-2,BC,0,1,-73.8886,-117.5484,1517,0.387179261,0.490031668,0.011672864,0.003643571,0.001678499,0.490920569,0.002052829,0.045,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS69/283-5,BC,0,1,-72.7644,-115.377,612,0.350266851,0.544393258,0.018241362,0.004481953,0.00250354,0.427531582,0.002848305,0.026,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS69/284-2,BC,0,1,-73.0202,-115.4014,763,0.36022821,0.529467636,0.017475625,0.00537061,0.002380824,0.44321696,0.002088345,0.023,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS69/288-3,GC,0,1,-74.4158,-102.9913,772,0.392350015,0.506812569,0.013714567,0.004281727,0.00196664,0.470617584,0.002606913,0.027,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS69/297-1,BC,0,1,-74.0798,-103.6676,481,0.367765484,0.550061186,0.016216005,0.004239271,0.002036984,0.424290096,0.003156458,0.025,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS69/299-1,BC,0,1,-73.4437,-103.6482,718,0.322400584,0.537909597,0.024456122,0.007056544,0.002367262,0.425998102,0.002212372,0.032,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS69/302-3,BC,0,1,-71.1317,-105.6383,565,0.343919868,0.51852128,0.029663872,0.007701782,0.002802907,0.436264926,0.005045233,0.006,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS104_12-4,MC,0,1,-74.6835,-101.6238,358,0.351297405,0.494325663,0.027169938,0,0,0.463790833,0.014713566,0.04,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS104_14-2,MC,0,1,-74.549,-102.5857,600,0.355555556,0.568682,0.017651987,0.00452961,0.002144008,0.403926987,0.003065409,0.005,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS104_17-2,MC,0,1,-74.3593,-104.7473,1395,0.366887705,0.544882696,0.029833009,0.009292081,0.002889048,0.407996107,0.005107059,0.047,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS104_22-3,BC,0,1,-72.7679,-107.092,733,0.332529917,0.554980297,0.024586079,0.007597776,0.002213292,0.408184976,0.002437581,0,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS104_43-3,BC,0,1,-73.2972,-112.3292,482,0.329183449,0.5668383,0.01724495,0.004367717,0.001567295,0.407454299,0.002527439,0.026,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS111_13-2,MC,0,1,-70.0937,-6.8515,1775,0.316870237,0.561505207,0.03026681,0.008818751,0.002341306,0.394188702,0.002879225,0.006,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS111_15-1,MC,0,1,-71.6653,-15.7836,1405,0.32526617,0.547265513,0.024046319,0.00677618,0.002134276,0.417096258,0.002681455,0.006,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS111_16-3,MC,0,1,-72.3843,-17.8167,1418,0.316240716,0.53525232,0.024083521,0.006722348,0.001931277,0.429525458,0.002485076,0.01,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS111_27-1,MC,0,1,-75.9549,-29.0823,425,0.355820516,0.538527345,0.0115211,0.003277442,0.00199048,0.443587733,0.001095901,0.009,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS111_29-3,MC,0,1,-75.9717,-27.6803,411,0.383261552,0.504124638,0.011693896,0.00313242,0.002133648,0.476914494,0.002000904,0.007,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS111_40-2,MC,0,1,-76.0009,-54.2395,513,0.354210583,0.528454457,0.01473312,0.00383719,0.002039287,0.448731418,0.002204527,0.041,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS111_47-2,MC,0,1,-74.9847,-60.001,660,0.374277256,0.513225123,0.011830848,0.003229172,0.001611251,0.467867384,0.002236222,0.009,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS111_53-3,MC,0,1,-76.0259,-54.1209,497,0.341325329,0.520085165,0.013613574,0.003569941,0.001740112,0.459246705,0.001744503,0.015,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS111_60-3,MC,0,1,-77.0161,-45.4094,332,0.367015795,0.575943873,0.014132527,0.003965792,0.002173237,0.401729303,0.002055268,0.007,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS111_70-2,MC,0,1,-76.1125,-33.6549,794,0.340144487,0.547909183,0.012381884,0.00303689,0.001493087,0.433326279,0.001852678,0.009,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS111_80-3,MC,0,1,-76.6416,-35.4299,932,0.335974106,0.555728987,0.011832521,0.003308075,0.001600891,0.426451646,0.00107788,0.008,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS111_98-3,MC,0,1,-77.8012,-40.4546,928,0.413649626,0.480576432,0.009889602,0.003037964,0.002021484,0.502557199,0.00191732,0.004,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS111_114-3,MC,0,1,-76.3769,-33.9339,839,0.342342241,0.541765676,0.011767541,0.003037878,0.001488689,0.440341217,0.001599,0.005,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS111_131-2,MC,0,1,-74.6111,-36.937,387,0.319355572,0.508031579,0.011307181,0.002720091,0.001069474,0.475355956,0.001515718,0,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS111_139-2,MC,0,1,-74.8248,-25.2772,663,0.328856653,0.561178215,0.010891001,0.002581286,0.001297918,0.422594252,0.001457329,0.004,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS118_5-3,MC,0,1,-64.9834,-57.7529,428,0.332175933,0.559464288,0.014908443,0.003705832,0.002259011,0.418211804,0.001450622,0.019,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS118_8-4,MC,0,1,-63.9754,-55.9049,414,0.414511391,0.501240279,0.011964524,0.0036522,0.002827866,0.478324611,0.001990519,0.03,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS118_10-3,MC,0,1,-64.0025,-55.9768,414,0.409613772,0.540770677,0.013045183,0.004458414,0.002839268,0.437133307,0.001753151,0.029,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS118_12-2,MC,0,1,-63.809,-55.7396,455,0.460791012,0.439852337,0.011052178,0.004260293,0.002633509,0.539650642,0.002551041,0.041,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS118_24-2,MC,0,1,-62.2575,-51.428,3289,0.310141934,0.542427549,0.030426995,0.008259586,0.00191551,0.413466284,0.003504076,0.021,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS118_38-5,MC,0,1,-63.0829,-54.3286,415,0.440599241,0.518552462,0.01255969,0.003893583,0.002748857,0.458995494,0.003249913,0.023,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS118_48-2,MC,0,1,-61.5724,-51.1331,2908,0.323974909,0.513463867,0.029884889,0.008789817,0.001878348,0.442329358,0.00365372,0.019,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS118_62-3,MC,0,1,-60.9349,-46.5581,329,0.395914738,0.490010063,0.013866113,0.00425591,0.002341134,0.487036038,0.002490744,0.019,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS118_75-1,MC,0,1,-60.8527,-49.6541,2643,0.327445518,0.522300192,0.032170756,0.009574433,0.001951504,0.429866127,0.004136988,0.016,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/042-1,MC,0,1,-59.8437,-66.0962,4172,0.367709608,0.490472039,0.060383938,0.025605119,0.002444589,0.414027636,0.007066679,0.024,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/044-1,MC,0,1,-60.6133,-66.0223,1203,0.332895465,0.527603894,0.066790648,0.0259876,0.003126449,0.372275894,0.004215515,0.009,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/045-1,MC,0,1,-60.5712,-66.0945,2292,0.339236488,0.508239783,0.064804062,0.02613361,0.002402502,0.3936857,0.004734342,0.004,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/046-6,MC,0,1,-60.9957,-65.3567,2803,0.356249145,0.500071579,0.061268114,0.024300969,0.002588221,0.404754778,0.007016339,0.007,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/048-1,MC,0,1,-61.44,-64.8878,3455,0.383713806,0.510075109,0.05213059,0.021252816,0.002501954,0.40533661,0.008702921,0.037,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/049-2,MC,0,1,-61.6713,-64.9623,3752,0.33947604,0.516627146,0.05792798,0.021506407,0.00250079,0.39567281,0.005764867,0.016,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/052-3,MC,0,1,-62.4988,-64.2938,2890,0.345033968,0.522292446,0.05076191,0.017975546,0.002857982,0.400204435,0.00590768,0.023,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/053-1,MC,0,1,-62.6632,-63.0947,2021,0.340349111,0.508244906,0.035037143,0.010792912,0.002068138,0.438640419,0.005216483,0.023,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/054-2,MC,0,1,-63.2332,-61.3438,1283,0.348049344,0.544271621,0.017148139,0.00486826,0.001778337,0.429425562,0.002508081,0.005,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/056-1,MC,0,1,-63.757,-60.4418,633,0.374085264,0.546990625,0.012682152,0.003832193,0.002080443,0.432747586,0.001667,0.007,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/059-1,GC,0,1,-62.4373,-59.6583,354,0.416966621,0.537353929,0.017782104,0.005908759,0.002597202,0.432146781,0.004211226,0.016,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/060-1,BC,0,1,-62.5832,-59.645,462,0.384272355,0.541018793,0.017088893,0.005555459,0.002602822,0.431227227,0.002506806,0.012,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/061-1,BC,0,1,-62.5588,-59.8,467,0.316977703,0.557368293,0.017400645,0.005374561,0.002700748,0.417155752,0,0.016,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/062-1,BC,0,1,-62.5698,-59.847,477,0.317102823,0.542365928,0.016981504,0.005252591,0.002632759,0.432767218,0,0.017,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/065-2,BC,0,1,-62.487,-59.3473,480,0.402890942,0.540272994,0.017553706,0.005770153,0.002658161,0.430329184,0.003415802,0.014,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/067-2,grab,0,1,-62.4168,-59.1432,551,0.356981247,0.514908698,0.016274597,0.004983087,0.002225228,0.459781625,0.001826765,0.014,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/068-2,MC,0,1,-63.1675,-59.302,794,0.369507393,0.535912914,0.014867205,0.004259458,0.00230193,0.440506786,0.002151707,0.014,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/069-1,MC,0,1,-62.5893,-58.5427,1642,0.421798615,0.44799273,0.01477448,0.004572105,0.002225045,0.52645479,0.003980851,0.004,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/072-2,MC,0,1,-62.0065,-56.0647,1992,0.348693697,0.533331986,0.016262916,0.004841272,0.001729871,0.441698325,0.002135631,0.004,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/073-2,MC,0,1,-61.8287,-55.647,2624,0.353808064,0.451862293,0.015233274,0.004135387,0.001688405,0.524563792,0.002516849,0.007,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/074-1,MC,0,1,-60.8685,-56.3415,1831,0.342127404,0.505913165,0.038859055,0.013036792,0.002696386,0.435019083,0.004475518,0.012,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/077-1,MC,0,1,-60.5907,-55.7032,3586,0.322667239,0.524849727,0.038769004,0.012159245,0.002161974,0.417912522,0.004147528,0.007,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/079-1,MC,0,1,-60.1425,-58.9903,3539,0.33029703,0.52747545,0.056004504,0.019140289,0.002688862,0.388898664,0.005792231,0.041,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/080-2,MC,0,1,-59.6748,-59.631,3113,0.346535278,0.518836427,0.056637778,0.022773874,0.002448533,0.394490527,0.004812861,0.023,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/083-1,MC,0,1,-58.9942,-60.5713,3756,0.323895135,0.518818462,0.051582098,0.017819602,0.002217908,0.404888495,0.004673436,0.007,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS97/084-2,MC,0,1,-58.869,-60.8652,3617,0.344011975,0.501251756,0.059116171,0.022177197,0.002573587,0.408630484,0.006250804,0.007,2021,Lamping2021,,https://doi.org/10.5194/cp-17-2305-2021
PS75/046-2,PC,0,1,-54.415,-102.504,2984,0.412280702,0.453,0.067,0.033,0.004,0.433,0.01,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
PS75/051-1,PC,0,1,-52.812,-107.805,3949,0.432432432,0.473,0.063,0.034,0.004,0.416,0.01,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
PS75/053-1,MC,0,1,-60.769,-115.98,5132,0.401785714,0.459,0.067,0.03,0.004,0.429,0.011,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
PS75/063-1,PC,0,1,-58.904,-135.62,3795,0.361538462,0.472,0.083,0.033,0.004,0.397,0.01,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
PS75/070-2,PC,0,1,-58.581,-150.066,2842,0.368932039,0.495,0.065,0.026,0.004,0.402,0.008,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
PS75/072-2,PC,0,1,-57.559,-151.219,3098,0.351851852,0.514,0.07,0.027,0.003,0.378,0.008,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
PS75/076-2,PC,0,1,-55.528,-156.14,3742,0.405405405,0.46,0.066,0.03,0.004,0.429,0.011,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
PS75/080-1,PC,0,1,-58.177,-157.637,3874,0.398230088,0.493,0.068,0.031,0.004,0.395,0.01,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
PS75/082-1,PC,0,1,-59.041,-158.364,4000,0.382608696,0.479,0.071,0.03,0.004,0.406,0.01,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
PS75/084-1,MC,0,1,-61.05,-159.587,3313,0.384057971,0.494,0.085,0.038,0.004,0.367,0.011,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
PS75/085-1,PC,0,1,-61.94,-160.118,3734,0.37007874,0.476,0.08,0.033,0.004,0.397,0.01,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
PS75/088-6,GC,0,1,-68.73,-164.816,3857,0.397590361,0.505,0.05,0.021,0.004,0.413,0.008,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
PS75/092-1,MC,0,1,-60.667,-169.502,3833,0.4,0.468,0.072,0.033,0.004,0.413,0.011,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
PS75/094-1,PC,0,1,-61.822,-169.745,3270,0.380952381,0.513,0.065,0.027,0.004,0.383,0.009,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
PS75/097-4,PC,0,1,-59.7,-171.357,4672,0.411764706,0.469,0.07,0.034,0.004,0.412,0.011,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
PS75/099-4,PC,0,1,-48.262,177.273,1272,0.429906542,0.478,0.061,0.03,0.005,0.415,0.011,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
PS75/100-4,PC,0,1,-45.757,177.149,2498,0.43442623,0.453,0.069,0.036,0.005,0.425,0.012,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
PS75/101-1,PC,0,1,-45.807,175.878,1770,0.423423423,0.484,0.064,0.033,0.004,0.405,0.01,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
PS75/104-1,PC,0,1,-44.769,174.525,835,0.430107527,0.489,0.053,0.025,0.006,0.418,0.009,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
PS75/105-2,PC,0,1,-44.408,174.625,668,0.418604651,0.491,0.05,0.022,0.006,0.422,0.008,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/1_1-1,MC,0,1,-36.219,-85.026,2806,0.517482517,0.413,0.069,0.05,0.006,0.445,0.018,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/1_10-1,MC,0,1,-38.594,-93.714,2977,0.451851852,0.437,0.074,0.044,0.004,0.427,0.013,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/1_11-1,MC,0,1,-40.865,-90.518,1850,0.469387755,0.4,0.078,0.053,0.004,0.454,0.012,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/1_12-1,MC,0,1,-42.385,-85.46,3016,0.457746479,0.351,0.077,0.047,0.003,0.507,0.015,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/1_14-1,MC,0,1,-40.302,-84.475,4050,0.465277778,0.409,0.077,0.047,0.004,0.447,0.016,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/1_15-1,MC,0,1,-40.4,-84.648,3246,0.467105263,0.386,0.081,0.049,0.004,0.462,0.018,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/1_17-1,MC,0,1,-40.615,-84.504,2561,0.473333333,0.381,0.079,0.051,0.004,0.469,0.016,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/1_19-1,MC,0,1,-40.567,-84.209,2951,0.479166667,0.386,0.075,0.05,0.004,0.47,0.015,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/1_20-1,MC,0,1,-39.453,-80.298,2702,0.480769231,0.396,0.081,0.055,0.004,0.447,0.016,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/1_22-4,MC,0,1,-39.192,-79.916,4125,0.472049689,0.418,0.085,0.052,0.004,0.421,0.02,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/1_6-1,MC,0,1,-37.356,-92.38,2791,0.484375,0.455,0.066,0.044,0.005,0.417,0.013,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/1_7-1,MC,0,1,-37.501,-93.954,2571,0.491071429,0.411,0.057,0.036,0.005,0.477,0.014,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/1_8-1,MC,0,1,-37.491,-95.344,2171,0.512605042,0.406,0.058,0.042,0.004,0.475,0.015,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/2_23-1,MC,0,1,-36.693,-100.606,3430,0.496350365,0.416,0.069,0.049,0.004,0.447,0.015,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/2_26-1,MC,0,1,-35.994,-109.911,2830,0.516556291,0.38,0.073,0.055,0.006,0.47,0.017,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/2_49-3,MC,0,1,-39.954,-114.018,3381,0.482517483,0.402,0.074,0.048,0.004,0.455,0.017,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/2_54-4,MC,0,1,-43.701,-120.494,3840,0.440944882,0.406,0.071,0.04,0.003,0.466,0.013,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/2_57-1,MC,0,1,-46.983,-113.45,1194,0.4375,0.432,0.063,0.033,0.004,0.456,0.012,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/2_58-1,MC,0,1,-46.745,-115.153,1904,0.441666667,0.434,0.067,0.037,0.003,0.446,0.013,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/2_59-1,MC,0,1,-45.829,-116.878,3159,0.452173913,0.425,0.063,0.035,0.003,0.46,0.014,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/2_60-2,MC,0,1,-44.964,-119.551,3468,0.445378151,0.426,0.066,0.039,0.003,0.454,0.011,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/2_61-1,MC,0,1,-44.996,-119.626,3616,0.443548387,0.418,0.069,0.039,0.003,0.458,0.013,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/2_63-1,MC,0,1,-44.663,-119.077,3938,0.43902439,0.408,0.069,0.039,0.003,0.468,0.012,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/2_64-2,MC,0,1,-43.404,-119.891,3922,0.459259259,0.394,0.073,0.045,0.003,0.47,0.014,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/2_68-1,MC,0,1,-45.123,-155.29,1988,0.452380952,0.461,0.069,0.039,0.005,0.412,0.013,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/2_76-1,MC,0,1,-45.215,-178.028,4337,0.476821192,0.411,0.079,0.051,0.004,0.438,0.017,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/2_78-1,MC,0,1,-46.245,-179.612,3410,0.433962264,0.444,0.06,0.031,0.003,0.449,0.012,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/2_79-1,MC,0,1,-45.845,179.57,3143,0.419642857,0.451,0.065,0.033,0.003,0.437,0.011,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/2_81-1,MC,0,1,-45.991,177.996,2816,0.421052632,0.476,0.066,0.034,0.004,0.41,0.01,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/2_84-2,MC,0,1,-45.125,174.586,992,0.440366972,0.479,0.061,0.031,0.005,0.412,0.012,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/2_85-1,MC,0,1,-44.77,174.525,832,0.431578947,0.487,0.054,0.025,0.006,0.418,0.01,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
SO213/2_87-1,MC,0,1,-44.093,174.102,542,0.409638554,0.503,0.049,0.019,0.007,0.415,0.008,,2017,Jaeschke2017,,https://doi.org/10.1016/j.gca.2017.01.045
BS_GeoB7605,BC,0,3,42.51333333,30.245,2162,0.442322707,0.450220235,0.0348867,0.017253141,0.005888676,0.487222619,0.00452863,0.071349803,2014,Liu2014,GDGT data from Xiao-Lei Liu via personal communication,
BS_GeoB7606,BC,0,3,43.015,29.99166667,1809,0.454141741,0.504392936,0.035963963,0.01969211,0.005267672,0.429721897,0.004961422,0.095460257,2014,Liu2014,GDGT data from Xiao-Lei Liu via personal communication,
